,Artist,Title,Year,Writers,Spotify id,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
317,Stevie Wonder,You Are the Sunshine of My Life,1972,Stevie Wonder,0n2pjCIMKwHSXoYfEbYMfX,72,0.519,0.46,11,-14.53,1,0.0688,0.823,5.97e-05,0.243,0.675,132.082,audio_features,0n2pjCIMKwHSXoYfEbYMfX,spotify:track:0n2pjCIMKwHSXoYfEbYMfX,https://api.spotify.com/v1/tracks/0n2pjCIMKwHSXoYfEbYMfX,https://api.spotify.com/v1/audio-analysis/0n2pjCIMKwHSXoYfEbYMfX,178200,4
318,Simon and Garfunkel,The Sounds of Silence,1964,Paul Simon,3CepTOU9Y7FezTt0CF3lCw,48,0.436,0.375,6,-13.856,1,0.0284,0.165,0.0,0.294,0.49,107.386,audio_features,3CepTOU9Y7FezTt0CF3lCw,spotify:track:3CepTOU9Y7FezTt0CF3lCw,https://api.spotify.com/v1/tracks/3CepTOU9Y7FezTt0CF3lCw,https://api.spotify.com/v1/audio-analysis/3CepTOU9Y7FezTt0CF3lCw,184880,4
319,The Byrds,Eight Miles High,1966,"Gene Clark, James McGuinn, David Crosby",2BGNomqCxEDcXyxf8bg27k,57,0.365,0.77,9,-10.492,1,0.0764,0.21,0.136,0.503,0.37,130.603,audio_features,2BGNomqCxEDcXyxf8bg27k,spotify:track:2BGNomqCxEDcXyxf8bg27k,https://api.spotify.com/v1/tracks/2BGNomqCxEDcXyxf8bg27k,https://api.spotify.com/v1/audio-analysis/2BGNomqCxEDcXyxf8bg27k,214640,4
320,Lou Reed,Walk on the Wild Side,1972,Lou Reed,5p3JunprHCxClJjOmcLV8G,75,0.575,0.318,0,-16.729,1,0.109,0.683,0.000202,0.0934,0.385,104.522,audio_features,5p3JunprHCxClJjOmcLV8G,spotify:track:5p3JunprHCxClJjOmcLV8G,https://api.spotify.com/v1/tracks/5p3JunprHCxClJjOmcLV8G,https://api.spotify.com/v1/audio-analysis/5p3JunprHCxClJjOmcLV8G,254173,4
321,Pink Floyd,Comfortably Numb,1979,"David Gilmour, Roger Waters",5HNCy40Ni5BZJFw1TKzRsC,75,0.472,0.366,11,-12.595,0,0.0286,0.15,0.312,0.0837,0.171,127.163,audio_features,5HNCy40Ni5BZJFw1TKzRsC,spotify:track:5HNCy40Ni5BZJFw1TKzRsC,https://api.spotify.com/v1/tracks/5HNCy40Ni5BZJFw1TKzRsC,https://api.spotify.com/v1/audio-analysis/5HNCy40Ni5BZJFw1TKzRsC,382297,4
322,Billie Eilish,Bad Guy,2019,"Finneas O'Connell, Billie Eilish O'Connell",2Fxmhks0bxGSBdJ92vM42m,86,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,audio_features,2Fxmhks0bxGSBdJ92vM42m,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088,4
323,Van Halen,Jump,1983,"Edward Van Halen, Alex Van Halen, Michael Anthony, David Lee Roth",7N3PAbqfTjSEU1edb2tY8j,80,0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,audio_features,7N3PAbqfTjSEU1edb2tY8j,spotify:track:7N3PAbqfTjSEU1edb2tY8j,https://api.spotify.com/v1/tracks/7N3PAbqfTjSEU1edb2tY8j,https://api.spotify.com/v1/audio-analysis/7N3PAbqfTjSEU1edb2tY8j,241600,4
324,The Kinks,You Really Got Me,1964,Ray Davies,29SyMC0plk6qw8NMF7lfRL,74,0.573,0.939,8,-6.441,1,0.0808,0.493,0.0,0.0994,0.963,137.382,audio_features,29SyMC0plk6qw8NMF7lfRL,spotify:track:29SyMC0plk6qw8NMF7lfRL,https://api.spotify.com/v1/tracks/29SyMC0plk6qw8NMF7lfRL,https://api.spotify.com/v1/audio-analysis/29SyMC0plk6qw8NMF7lfRL,134253,4
325,The Flamingos,I Only Have Eyes for You,1959,"Al Dubin, Harry Warren",3YdKJzcoMZMacISlpY4QoP,65,0.552,0.313,5,-12.41,1,0.0296,0.916,0.0017,0.12,0.303,88.554,audio_features,3YdKJzcoMZMacISlpY4QoP,spotify:track:3YdKJzcoMZMacISlpY4QoP,https://api.spotify.com/v1/tracks/3YdKJzcoMZMacISlpY4QoP,https://api.spotify.com/v1/audio-analysis/3YdKJzcoMZMacISlpY4QoP,202773,3
326,R.E.M.,Radio Free Europe,1983,"Bill Berry, Peter Buck, Mike Mills, Michael Stipe",46dGFTD918NMz1IP1rPJXO,48,0.367,0.685,4,-14.831,1,0.0464,0.00304,0.0478,0.109,0.854,154.953,audio_features,46dGFTD918NMz1IP1rPJXO,spotify:track:46dGFTD918NMz1IP1rPJXO,https://api.spotify.com/v1/tracks/46dGFTD918NMz1IP1rPJXO,https://api.spotify.com/v1/audio-analysis/46dGFTD918NMz1IP1rPJXO,245200,4
327,Television,Marquee Moon,1977,Tom Verlaine,7Me0vOSlJfaPY7Pc4GeItd,58,0.49,0.536,7,-10.83,1,0.0382,0.0391,0.371,0.116,0.732,118.008,audio_features,7Me0vOSlJfaPY7Pc4GeItd,spotify:track:7Me0vOSlJfaPY7Pc4GeItd,https://api.spotify.com/v1/tracks/7Me0vOSlJfaPY7Pc4GeItd,https://api.spotify.com/v1/audio-analysis/7Me0vOSlJfaPY7Pc4GeItd,638427,4
328,Nina Simone,Mississippi Goddam,1964,Nina Simone,2UG2WPDBg6tQ8nhi1cqJRP,38,0.551,0.316,4,-13.047,0,0.0618,0.675,0.0,0.321,0.872,157.52,audio_features,2UG2WPDBg6tQ8nhi1cqJRP,spotify:track:2UG2WPDBg6tQ8nhi1cqJRP,https://api.spotify.com/v1/tracks/2UG2WPDBg6tQ8nhi1cqJRP,https://api.spotify.com/v1/audio-analysis/2UG2WPDBg6tQ8nhi1cqJRP,296600,4
329,Louis Armstrong,What a Wonderful World,1967,"G.D. Weiss, G. Douglas",29U7stRjqHU6rMiS8BfaI9,70,0.271,0.165,5,-20.652,1,0.0351,0.729,1.6e-06,0.118,0.203,77.082,audio_features,29U7stRjqHU6rMiS8BfaI9,spotify:track:29U7stRjqHU6rMiS8BfaI9,https://api.spotify.com/v1/tracks/29U7stRjqHU6rMiS8BfaI9,https://api.spotify.com/v1/audio-analysis/29U7stRjqHU6rMiS8BfaI9,139227,4
330,The Five Satins,In the Still of the Night,1956,Fred Parris,0GVvRmCoiLkhxJvlZy9bLk,58,0.43,0.33,6,-10.621,1,0.0353,0.876,0.0,0.105,0.316,108.824,audio_features,0GVvRmCoiLkhxJvlZy9bLk,spotify:track:0GVvRmCoiLkhxJvlZy9bLk,https://api.spotify.com/v1/tracks/0GVvRmCoiLkhxJvlZy9bLk,https://api.spotify.com/v1/audio-analysis/0GVvRmCoiLkhxJvlZy9bLk,187667,3
331,Tom Petty and the Heartbreakers,American Girl,1976,Tom Petty,7MRyJPksH3G2cXHN8UKYzP,75,0.55,0.824,2,-5.988,1,0.0334,0.448,0.000127,0.366,0.777,114.512,audio_features,7MRyJPksH3G2cXHN8UKYzP,spotify:track:7MRyJPksH3G2cXHN8UKYzP,https://api.spotify.com/v1/tracks/7MRyJPksH3G2cXHN8UKYzP,https://api.spotify.com/v1/audio-analysis/7MRyJPksH3G2cXHN8UKYzP,214733,4
332,Dusty Springfield,Son of a Preacher Man,1968,"John Hurley, Ronnie Wilkins",7odHgoLFi3GQ90E9PeraI3,64,0.401,0.498,4,-10.682,1,0.0757,0.394,0.0,0.13,0.816,181.701,audio_features,7odHgoLFi3GQ90E9PeraI3,spotify:track:7odHgoLFi3GQ90E9PeraI3,https://api.spotify.com/v1/tracks/7odHgoLFi3GQ90E9PeraI3,https://api.spotify.com/v1/audio-analysis/7odHgoLFi3GQ90E9PeraI3,149160,4
333,Eminem,Lose Yourself,2002,Marshall Mathers,5Z01UMMf7V1o0MzF86s6WJ,78,0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374,audio_features,5Z01UMMf7V1o0MzF86s6WJ,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/tracks/5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/audio-analysis/5Z01UMMf7V1o0MzF86s6WJ,326467,4
334,Mott the Hoople,All the Young Dudes,1972,David Bowie,0WNGPpmWqzPnk0psUhJ3SX,66,0.429,0.668,4,-7.539,0,0.044,0.208,0.0,0.538,0.398,77.737,audio_features,0WNGPpmWqzPnk0psUhJ3SX,spotify:track:0WNGPpmWqzPnk0psUhJ3SX,https://api.spotify.com/v1/tracks/0WNGPpmWqzPnk0psUhJ3SX,https://api.spotify.com/v1/audio-analysis/0WNGPpmWqzPnk0psUhJ3SX,211067,4
335,Hank Williams,I’m So Lonesome I Could Cry,1949,Hank Williams,4tj7IsJrn4MvesuhoY0JBy,51,0.524,0.258,4,-14.827,1,0.0287,0.829,0.00164,0.328,0.349,111.937,audio_features,4tj7IsJrn4MvesuhoY0JBy,spotify:track:4tj7IsJrn4MvesuhoY0JBy,https://api.spotify.com/v1/tracks/4tj7IsJrn4MvesuhoY0JBy,https://api.spotify.com/v1/audio-analysis/4tj7IsJrn4MvesuhoY0JBy,169067,3
336,Bob Dylan,Mr. Tambourine Man,1965,Bob Dylan,3RkQ3UwOyPqpIiIvGVewuU,66,0.39,0.31,5,-14.545,1,0.0676,0.794,0.0,0.379,0.584,177.515,audio_features,3RkQ3UwOyPqpIiIvGVewuU,spotify:track:3RkQ3UwOyPqpIiIvGVewuU,https://api.spotify.com/v1/tracks/3RkQ3UwOyPqpIiIvGVewuU,https://api.spotify.com/v1/audio-analysis/3RkQ3UwOyPqpIiIvGVewuU,330533,4
337,Fleetwood Mac,Landslide,1975,Stevie Nicks,5ihS6UUlyQAfmp48eSkxuQ,79,0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.117,0.423,159.375,audio_features,5ihS6UUlyQAfmp48eSkxuQ,spotify:track:5ihS6UUlyQAfmp48eSkxuQ,https://api.spotify.com/v1/tracks/5ihS6UUlyQAfmp48eSkxuQ,https://api.spotify.com/v1/audio-analysis/5ihS6UUlyQAfmp48eSkxuQ,199493,4
338,Nick Drake,Pink Moon,1972,Nick Drake,4KROoGIaPaR1pBHPnR3bwC,70,0.642,0.427,3,-8.471,1,0.0402,0.871,0.0904,0.124,0.404,82.344,audio_features,4KROoGIaPaR1pBHPnR3bwC,spotify:track:4KROoGIaPaR1pBHPnR3bwC,https://api.spotify.com/v1/tracks/4KROoGIaPaR1pBHPnR3bwC,https://api.spotify.com/v1/audio-analysis/4KROoGIaPaR1pBHPnR3bwC,124001,4
339,Madonna,Into the Groove,1985,"Madonna, Stephen Bray",2m0M7YqCy4lXfedh18qd8N,67,0.729,0.856,10,-4.164,0,0.035,0.0658,0.00832,0.0691,0.804,116.467,audio_features,2m0M7YqCy4lXfedh18qd8N,spotify:track:2m0M7YqCy4lXfedh18qd8N,https://api.spotify.com/v1/tracks/2m0M7YqCy4lXfedh18qd8N,https://api.spotify.com/v1/audio-analysis/2m0M7YqCy4lXfedh18qd8N,285093,4
340,R.E.M.,Nightswimming,1992,"Bill Berry, Peter Buck, Mike Mills, Michael Stipe",6G0NzOx2jEPFsSmhr9N8Ys,64,0.566,0.385,7,-11.272,1,0.0304,0.796,7.63e-06,0.103,0.571,114.227,audio_features,6G0NzOx2jEPFsSmhr9N8Ys,spotify:track:6G0NzOx2jEPFsSmhr9N8Ys,https://api.spotify.com/v1/tracks/6G0NzOx2jEPFsSmhr9N8Ys,https://api.spotify.com/v1/audio-analysis/6G0NzOx2jEPFsSmhr9N8Ys,258067,4
341,The Who,Baba O'Riley,1971,Pete Townshend,3qiyyUfYe7CRYLucrPmulD,77,0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,audio_features,3qiyyUfYe7CRYLucrPmulD,spotify:track:3qiyyUfYe7CRYLucrPmulD,https://api.spotify.com/v1/tracks/3qiyyUfYe7CRYLucrPmulD,https://api.spotify.com/v1/audio-analysis/3qiyyUfYe7CRYLucrPmulD,300400,4
342,The Meters,Cissy Strut,1969,"Leo Nocentelli, Arthur Neville, George Porter, Joseph Modeliste",0WSlOSMLJWoWUpWci9nnRb,65,0.507,0.763,0,-12.732,1,0.0945,0.172,0.886,0.324,0.708,176.193,audio_features,0WSlOSMLJWoWUpWci9nnRb,spotify:track:0WSlOSMLJWoWUpWci9nnRb,https://api.spotify.com/v1/tracks/0WSlOSMLJWoWUpWci9nnRb,https://api.spotify.com/v1/audio-analysis/0WSlOSMLJWoWUpWci9nnRb,186853,4
343,Sonic Youth,Teenage Riot,1988,"Thurston Moore, Kim Gordon, Lee Ranaldo, Steve Shelley",7MSRlOUSSDBP55HHQ7C03p,3,0.675,0.3,2,-17.009,1,0.0504,0.992,0.934,0.114,0.172,120.02,audio_features,7MSRlOUSSDBP55HHQ7C03p,spotify:track:7MSRlOUSSDBP55HHQ7C03p,https://api.spotify.com/v1/tracks/7MSRlOUSSDBP55HHQ7C03p,https://api.spotify.com/v1/audio-analysis/7MSRlOUSSDBP55HHQ7C03p,368350,4
344,The Kingsmen,Louie Louie,1963,Richard Berry,0iA3xXSkSCiJywKyo1UKjQ,69,0.623,0.709,1,-9.818,0,0.0636,0.102,0.0,0.0967,0.948,122.394,audio_features,0iA3xXSkSCiJywKyo1UKjQ,spotify:track:0iA3xXSkSCiJywKyo1UKjQ,https://api.spotify.com/v1/tracks/0iA3xXSkSCiJywKyo1UKjQ,https://api.spotify.com/v1/audio-analysis/0iA3xXSkSCiJywKyo1UKjQ,165381,4
345,The Strokes,Last Nite,2001,Julian Casablancas,3SUusuA9jH1v6PVwtYMbdv,68,0.624,0.899,0,-5.709,1,0.0296,0.0221,0.000137,0.0975,0.79,104.061,audio_features,3SUusuA9jH1v6PVwtYMbdv,spotify:track:3SUusuA9jH1v6PVwtYMbdv,https://api.spotify.com/v1/tracks/3SUusuA9jH1v6PVwtYMbdv,https://api.spotify.com/v1/audio-analysis/3SUusuA9jH1v6PVwtYMbdv,193373,4
346,Howlin’ Wolf,Spoonful,1960,Willie Dixon,7j02rdE5RVtNcNMuLGY5SS,58,0.821,0.376,0,-13.622,1,0.0487,0.669,1.39e-05,0.106,0.824,119.039,audio_features,7j02rdE5RVtNcNMuLGY5SS,spotify:track:7j02rdE5RVtNcNMuLGY5SS,https://api.spotify.com/v1/tracks/7j02rdE5RVtNcNMuLGY5SS,https://api.spotify.com/v1/audio-analysis/7j02rdE5RVtNcNMuLGY5SS,170000,4
347,Rick James,Super Freak,1981,"Rick James, Alonzo Miller",2dCmGcEOQrMQhMMS8Vj7Ca,77,0.838,0.794,9,-8.245,0,0.0531,0.22,0.0,0.0575,0.962,132.446,audio_features,2dCmGcEOQrMQhMMS8Vj7Ca,spotify:track:2dCmGcEOQrMQhMMS8Vj7Ca,https://api.spotify.com/v1/tracks/2dCmGcEOQrMQhMMS8Vj7Ca,https://api.spotify.com/v1/audio-analysis/2dCmGcEOQrMQhMMS8Vj7Ca,205467,4
348,Creedence Clearwater Revival,Proud Mary,1969,John Fogerty,2EZc13S7YRi6bTS3SKteRN,63,0.72,0.391,2,-16.595,1,0.0342,0.163,8.29e-05,0.046,0.786,120.794,audio_features,2EZc13S7YRi6bTS3SKteRN,spotify:track:2EZc13S7YRi6bTS3SKteRN,https://api.spotify.com/v1/tracks/2EZc13S7YRi6bTS3SKteRN,https://api.spotify.com/v1/audio-analysis/2EZc13S7YRi6bTS3SKteRN,187227,4
349,The Shirelles,Will You Love Me Tomorrow,1960,"Gerry Goffin, Carole King",25IiJu0DjOqsnQXgNHWp5i,65,0.527,0.308,0,-11.809,1,0.0284,0.551,4.25e-05,0.0921,0.514,136.297,audio_features,25IiJu0DjOqsnQXgNHWp5i,spotify:track:25IiJu0DjOqsnQXgNHWp5i,https://api.spotify.com/v1/tracks/25IiJu0DjOqsnQXgNHWp5i,https://api.spotify.com/v1/audio-analysis/25IiJu0DjOqsnQXgNHWp5i,160865,4
350,Green Day,Basket Case,1994,"Billie Joe Armstrong, Mike Dirnt, Tre Cool",6L89mwZXSOwYl76YXfX13s,82,0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,audio_features,6L89mwZXSOwYl76YXfX13s,spotify:track:6L89mwZXSOwYl76YXfX13s,https://api.spotify.com/v1/tracks/6L89mwZXSOwYl76YXfX13s,https://api.spotify.com/v1/audio-analysis/6L89mwZXSOwYl76YXfX13s,181533,4
351,Elton John,Rocket Man,1972,"Elton John, Bernie Taupin",3gdewACMIVMEWVbyb8O9sY,83,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,audio_features,3gdewACMIVMEWVbyb8O9sY,spotify:track:3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/tracks/3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/audio-analysis/3gdewACMIVMEWVbyb8O9sY,281613,4
352,Led Zeppelin,Kashmir,1975,"John Bonham, Jimmy Page, Robert Plant",6Vjk8MNXpQpi0F4BefdTyq,73,0.483,0.615,2,-8.538,1,0.0497,0.452,0.000414,0.0512,0.594,80.576,audio_features,6Vjk8MNXpQpi0F4BefdTyq,spotify:track:6Vjk8MNXpQpi0F4BefdTyq,https://api.spotify.com/v1/tracks/6Vjk8MNXpQpi0F4BefdTyq,https://api.spotify.com/v1/audio-analysis/6Vjk8MNXpQpi0F4BefdTyq,517125,3
353,Fats Domino,Blueberry Hill,1956,"Al Lewis, Larry Stock, Vincent Rose",06PdA0DLgF4BfAeUNZAbFG,64,0.489,0.499,11,-9.702,1,0.0271,0.74,0.000236,0.156,0.829,133.341,audio_features,06PdA0DLgF4BfAeUNZAbFG,spotify:track:06PdA0DLgF4BfAeUNZAbFG,https://api.spotify.com/v1/tracks/06PdA0DLgF4BfAeUNZAbFG,https://api.spotify.com/v1/audio-analysis/06PdA0DLgF4BfAeUNZAbFG,147880,3
354,James Taylor,Fire and Rain,1970,James Taylor,1oht5GevPN9t1T3kG1m1GO,74,0.597,0.271,5,-17.293,1,0.0394,0.766,0.0119,0.0933,0.338,76.271,audio_features,1oht5GevPN9t1T3kG1m1GO,spotify:track:1oht5GevPN9t1T3kG1m1GO,https://api.spotify.com/v1/tracks/1oht5GevPN9t1T3kG1m1GO,https://api.spotify.com/v1/audio-analysis/1oht5GevPN9t1T3kG1m1GO,203613,4
355,Outkast,Ms. Jackson,2000,"André Benjamin, Antwan Patton, David Sheats",0I3q5fE6wg7LIfHGngUTnV,85,0.843,0.806,4,-5.946,0,0.269,0.143,0.0,0.0771,0.613,94.948,audio_features,0I3q5fE6wg7LIfHGngUTnV,spotify:track:0I3q5fE6wg7LIfHGngUTnV,https://api.spotify.com/v1/tracks/0I3q5fE6wg7LIfHGngUTnV,https://api.spotify.com/v1/audio-analysis/0I3q5fE6wg7LIfHGngUTnV,270507,4
356,The Rolling Stones,Jumpin’ Jack Flash,1968,"Mick Jagger, Keith Richards",1uBsu3PbD2909UBIfEMLvK,65,0.595,0.885,3,-7.688,1,0.0518,0.0744,0.534,0.0844,0.643,137.243,audio_features,1uBsu3PbD2909UBIfEMLvK,spotify:track:1uBsu3PbD2909UBIfEMLvK,https://api.spotify.com/v1/tracks/1uBsu3PbD2909UBIfEMLvK,https://api.spotify.com/v1/audio-analysis/1uBsu3PbD2909UBIfEMLvK,222933,4
357,The Clash,London Calling,1980,"Mick Jones, Joe Strummer",5jzma6gCzYtKB1DbEwFZKH,73,0.651,0.801,0,-7.34,1,0.0514,0.123,0.0,0.0825,0.776,133.769,audio_features,5jzma6gCzYtKB1DbEwFZKH,spotify:track:5jzma6gCzYtKB1DbEwFZKH,https://api.spotify.com/v1/tracks/5jzma6gCzYtKB1DbEwFZKH,https://api.spotify.com/v1/audio-analysis/5jzma6gCzYtKB1DbEwFZKH,200480,4
358,George Jones,He Stopped Loving Her Today,1980,"Bobby Braddock, Curly Putnam",1q0wCfrE9eGFMzS2g8aVnx,59,0.351,0.21,8,-14.838,1,0.0334,0.76,0.000138,0.29,0.394,144.25,audio_features,1q0wCfrE9eGFMzS2g8aVnx,spotify:track:1q0wCfrE9eGFMzS2g8aVnx,https://api.spotify.com/v1/tracks/1q0wCfrE9eGFMzS2g8aVnx,https://api.spotify.com/v1/audio-analysis/1q0wCfrE9eGFMzS2g8aVnx,195760,4
359,Rod Stewart,Maggie May,1971,"Rod Stewart, Martin Quittenton",6rovOdp3HgK1DeAMYDzoA7,74,0.605,0.574,2,-10.536,1,0.0377,0.559,0.113,0.0684,0.543,129.449,audio_features,6rovOdp3HgK1DeAMYDzoA7,spotify:track:6rovOdp3HgK1DeAMYDzoA7,https://api.spotify.com/v1/tracks/6rovOdp3HgK1DeAMYDzoA7,https://api.spotify.com/v1/audio-analysis/6rovOdp3HgK1DeAMYDzoA7,350267,4
360,Bob Marley and the Wailers,No Woman No Cry,1975,"Vincent Ford, Bob Marley",423hwXFgoN8RYmqLoLuVvY,69,0.655,0.675,1,-9.352,1,0.0599,0.272,0.0236,0.727,0.587,77.589,audio_features,423hwXFgoN8RYmqLoLuVvY,spotify:track:423hwXFgoN8RYmqLoLuVvY,https://api.spotify.com/v1/tracks/423hwXFgoN8RYmqLoLuVvY,https://api.spotify.com/v1/audio-analysis/423hwXFgoN8RYmqLoLuVvY,427800,4
361,Madonna,Vogue,1990,"Madonna, Shep Pettibone",27QvYgBk0CHOVHthWnkuWt,68,0.737,0.88,6,-6.449,1,0.0433,0.00379,0.00351,0.417,0.329,115.998,audio_features,27QvYgBk0CHOVHthWnkuWt,spotify:track:27QvYgBk0CHOVHthWnkuWt,https://api.spotify.com/v1/tracks/27QvYgBk0CHOVHthWnkuWt,https://api.spotify.com/v1/audio-analysis/27QvYgBk0CHOVHthWnkuWt,316813,4
362,Blondie,Heart of Glass,1979,"Chris Stein, Debbie Harry",4v2rkl1mC3zVAz0nXMx9r4,65,0.77,0.654,4,-6.108,1,0.0361,0.0539,0.00047,0.0819,0.685,114.82,audio_features,4v2rkl1mC3zVAz0nXMx9r4,spotify:track:4v2rkl1mC3zVAz0nXMx9r4,https://api.spotify.com/v1/tracks/4v2rkl1mC3zVAz0nXMx9r4,https://api.spotify.com/v1/audio-analysis/4v2rkl1mC3zVAz0nXMx9r4,229423,4
363,Ariana Grande,"Thank U, Next",2019,"Kimberly Krysiuk, Tayla Parx, Victoria McCants, Ariana Grande, Charles Anderson, Michael Foster, Njomza Vitia, Tommy Brown
",3e9HZxeyfWwjeyPAMmWSSQ,84,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,audio_features,3e9HZxeyfWwjeyPAMmWSSQ,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,https://api.spotify.com/v1/tracks/3e9HZxeyfWwjeyPAMmWSSQ,https://api.spotify.com/v1/audio-analysis/3e9HZxeyfWwjeyPAMmWSSQ,207320,4
364,Otis Redding,Try a Little Tenderness,1966,"Harry Woods, James Campbell, Reginald Connelly",36AlMHDBFwSsD3FQOy1R81,65,0.587,0.133,9,-15.151,0,0.0565,0.186,2.26e-05,0.258,0.068,102.938,audio_features,36AlMHDBFwSsD3FQOy1R81,spotify:track:36AlMHDBFwSsD3FQOy1R81,https://api.spotify.com/v1/tracks/36AlMHDBFwSsD3FQOy1R81,https://api.spotify.com/v1/audio-analysis/36AlMHDBFwSsD3FQOy1R81,201733,4
365,The Beatles,She Loves You,1964,"John Lennon, Paul McCartney",6nEkxYIEnrbYH7h1hJ8Xn6,69,0.377,0.916,4,-3.199,0,0.0481,0.26,0.0,0.074,0.912,75.533,audio_features,6nEkxYIEnrbYH7h1hJ8Xn6,spotify:track:6nEkxYIEnrbYH7h1hJ8Xn6,https://api.spotify.com/v1/tracks/6nEkxYIEnrbYH7h1hJ8Xn6,https://api.spotify.com/v1/audio-analysis/6nEkxYIEnrbYH7h1hJ8Xn6,140920,4
366,Tina Turner,What's Love Got to Do With It,1984,"Graham Lyle, Terry Britten",4kOfxxnW1ukZdsNbCKY9br,74,0.851,0.406,1,-11.631,1,0.0661,0.219,6.41e-06,0.0853,0.792,97.84,audio_features,4kOfxxnW1ukZdsNbCKY9br,spotify:track:4kOfxxnW1ukZdsNbCKY9br,https://api.spotify.com/v1/tracks/4kOfxxnW1ukZdsNbCKY9br,https://api.spotify.com/v1/audio-analysis/4kOfxxnW1ukZdsNbCKY9br,226880,4
367,Journey,Don’t Stop Believin’,1981,"Jonathan Cain, Neal Schon, Stephen Perry",4bHsxqR3GMrXTxEPLuK5ue,83,0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,audio_features,4bHsxqR3GMrXTxEPLuK5ue,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,https://api.spotify.com/v1/tracks/4bHsxqR3GMrXTxEPLuK5ue,https://api.spotify.com/v1/audio-analysis/4bHsxqR3GMrXTxEPLuK5ue,250987,4
368,Eric B. and Rakim,Paid in Full,1987,"Eric Barrier, William Griffin",1yjRkRZ9N9blrca0f0UzeF,44,0.849,0.757,6,-7.899,1,0.184,0.000298,0.11,0.092,0.455,96.374,audio_features,1yjRkRZ9N9blrca0f0UzeF,spotify:track:1yjRkRZ9N9blrca0f0UzeF,https://api.spotify.com/v1/tracks/1yjRkRZ9N9blrca0f0UzeF,https://api.spotify.com/v1/audio-analysis/1yjRkRZ9N9blrca0f0UzeF,268907,4
369,Ben E. King,Stand by Me,1961,"Ben E. King, Jerry Leiber, Mike Stoller",3SdTKo2uVsxFblQjpScoHy,80,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,audio_features,3SdTKo2uVsxFblQjpScoHy,spotify:track:3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/tracks/3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/audio-analysis/3SdTKo2uVsxFblQjpScoHy,180056,4
